access_id,cycle,ip,vaddr,vpn,offset,type,origin,cpu,instr_id,is_instr,prefetch_from_this
26401,2593531,4208268,139663694291656,34097581614,11,LOAD,Demand_Data,0,2179203,0,0
26402,2593841,4208268,139663694579584,34097581684,30,LOAD,Demand_Data,0,2179248,0,0
26403,2593866,4208293,139663694867488,34097581754,48,LOAD,Demand_Data,0,2179300,0,0
26404,2593885,4208293,139663695155416,34097581825,3,LOAD,Demand_Data,0,2179345,0,0
26405,2593899,4208268,139663695443368,34097581895,22,LOAD,Demand_Data,0,2179383,0,0
26406,2593922,4208293,139663695731272,34097581965,41,LOAD,Demand_Data,0,2179435,0,0
26407,2594229,4208268,139663696019224,34097582035,60,LOAD,Demand_Data,0,2179473,0,0
26408,2594256,4208268,139663696307152,34097582106,15,LOAD,Demand_Data,0,2179518,0,0
26409,2594278,4208268,139663696595080,34097582176,34,LOAD,Demand_Data,0,2179563,0,0
26410,2594304,4208293,139663696882984,34097582246,52,LOAD,Demand_Data,0,2179615,0,0
26411,2594310,4208293,139663697170912,34097582317,7,LOAD,Demand_Data,0,2179660,0,0
26412,2594617,4208268,139663697458864,34097582387,26,LOAD,Demand_Data,0,2179698,0,0
26413,2594669,4208268,139663697746792,34097582457,45,LOAD,Demand_Data,0,2179743,0,0
26414,2594692,4208298,139663698034704,34097582528,0,LOAD,Demand_Data,0,2179796,0,0
26415,2594797,4208293,139663698322624,34097582598,19,LOAD,Demand_Data,0,2179840,0,0
26416,2594811,4208293,139663698610552,34097582668,37,LOAD,Demand_Data,0,2179885,0,0
26417,2594834,4208268,139663698898504,34097582738,57,LOAD,Demand_Data,0,2179923,0,0
26418,2594949,4208268,139663699186432,34097582809,12,LOAD,Demand_Data,0,2179968,0,0
26419,2595390,4208268,139663699474360,34097582879,30,LOAD,Demand_Data,0,2180013,0,0
26420,2595413,4208268,139663699762288,34097582949,49,LOAD,Demand_Data,0,2180058,0,0
26421,2595429,4208293,139663700050192,34097583020,4,LOAD,Demand_Data,0,2180110,0,0
26422,2595431,4208293,139663700338120,34097583090,23,LOAD,Demand_Data,0,2180155,0,0
26423,2595442,4208268,139663700626072,34097583160,42,LOAD,Demand_Data,0,2180193,0,0
26424,2595761,4208268,139663700914000,34097583230,61,LOAD,Demand_Data,0,2180238,0,0
26425,2595968,4208268,139663701201928,34097583301,16,LOAD,Demand_Data,0,2180283,0,0
26426,2595991,4208268,139663701489856,34097583371,35,LOAD,Demand_Data,0,2180328,0,0
26427,2596008,4208268,139663701777784,34097583441,53,LOAD,Demand_Data,0,2180373,0,0
26428,2596010,4208268,139663702065712,34097583512,8,LOAD,Demand_Data,0,2180418,0,0
26429,2596015,4208268,139663702353640,34097583582,27,LOAD,Demand_Data,0,2180463,0,0
26430,2596267,4208268,139663702641568,34097583652,46,LOAD,Demand_Data,0,2180508,0,0
26431,2596324,4208268,139663702929496,34097583723,1,LOAD,Demand_Data,0,2180553,0,0
26432,2596350,4208268,139663703217424,34097583793,20,LOAD,Demand_Data,0,2180598,0,0
26433,2596373,4208268,139663703505352,34097583863,39,LOAD,Demand_Data,0,2180643,0,0
26434,2596381,4208293,139663703793256,34097583933,57,LOAD,Demand_Data,0,2180695,0,0
26435,2596539,4208268,139663704081208,34097584004,12,LOAD,Demand_Data,0,2180733,0,0
26436,2596613,4208268,139663704369136,34097584074,31,LOAD,Demand_Data,0,2180778,0,0
26437,2596639,4208293,139663704657040,34097584144,50,LOAD,Demand_Data,0,2180830,0,0
26438,2596646,4208268,139663704944992,34097584215,5,LOAD,Demand_Data,0,2180868,0,0
26439,2596660,4208268,139663705232920,34097584285,24,LOAD,Demand_Data,0,2180913,0,0
26440,2597024,4208268,139663705520848,34097584355,43,LOAD,Demand_Data,0,2180958,0,0
26441,2597233,4208268,139663705808776,34097584425,62,LOAD,Demand_Data,0,2181003,0,0
26442,2597257,4208293,139663706096680,34097584496,16,LOAD,Demand_Data,0,2181055,0,0
26443,2597269,4208293,139663706384608,34097584566,35,LOAD,Demand_Data,0,2181100,0,0
26444,2597273,4208268,139663706672560,34097584636,54,LOAD,Demand_Data,0,2181138,0,0
26445,2597313,4208268,139663706960488,34097584707,9,LOAD,Demand_Data,0,2181183,0,0
26446,2597639,4208268,139663707248416,34097584777,28,LOAD,Demand_Data,0,2181228,0,0
26447,2597660,4208268,139663707536344,34097584847,47,LOAD,Demand_Data,0,2181273,0,0
26448,2597706,4208268,139663707824272,34097584918,2,LOAD,Demand_Data,0,2181318,0,0
26449,2597731,4208268,139663708112200,34097584988,21,LOAD,Demand_Data,0,2181363,0,0
26450,2597737,4208293,139663708400104,34097585058,39,LOAD,Demand_Data,0,2181415,0,0
26451,2598105,4208268,139663708688056,34097585128,58,LOAD,Demand_Data,0,2181453,0,0
26452,2598132,4208268,139663708975984,34097585199,13,LOAD,Demand_Data,0,2181498,0,0
26453,2598138,4208268,139663709263912,34097585269,32,LOAD,Demand_Data,0,2181543,0,0
26454,2598294,4208268,139663709551840,34097585339,51,LOAD,Demand_Data,0,2181588,0,0
26455,2598313,4208268,139663709839768,34097585410,6,LOAD,Demand_Data,0,2181633,0,0
26456,2598391,4208268,139663710127696,34097585480,25,LOAD,Demand_Data,0,2181678,0,0
26457,2598416,4208293,139663710415600,34097585550,43,LOAD,Demand_Data,0,2181730,0,0
26458,2598422,4208268,139663710703552,34097585620,63,LOAD,Demand_Data,0,2181768,0,0
26459,2598564,4208268,139663710991480,34097585691,17,LOAD,Demand_Data,0,2181813,0,0
26460,2598590,4208268,139663711279408,34097585761,36,LOAD,Demand_Data,0,2181858,0,0
26461,2598974,4208268,139663711567336,34097585831,55,LOAD,Demand_Data,0,2181903,0,0
26462,2598999,4208268,139663711855264,34097585902,10,LOAD,Demand_Data,0,2181948,0,0
26463,2599006,4208268,139663712143192,34097585972,29,LOAD,Demand_Data,0,2181993,0,0
26464,2599042,4208293,139663712431096,34097586042,47,LOAD,Demand_Data,0,2182045,0,0
26465,2599050,4208293,139663712719024,34097586113,2,LOAD,Demand_Data,0,2182090,0,0
26466,2599336,4208268,139663713006976,34097586183,22,LOAD,Demand_Data,0,2182128,0,0
26467,2599361,4208268,139663713294904,34097586253,40,LOAD,Demand_Data,0,2182173,0,0
26468,2599384,4208268,139663713582832,34097586323,59,LOAD,Demand_Data,0,2182218,0,0
26469,2599400,4208268,139663713870760,34097586394,14,LOAD,Demand_Data,0,2182263,0,0
26470,2599401,4208293,139663714158664,34097586464,33,LOAD,Demand_Data,0,2182315,0,0
26471,2599749,4208293,139663714446592,34097586534,52,LOAD,Demand_Data,0,2182360,0,0
26472,2599764,4208268,139663714734544,34097586605,7,LOAD,Demand_Data,0,2182398,0,0
26473,2599772,4208268,139663715022472,34097586675,26,LOAD,Demand_Data,0,2182443,0,0
26474,2599786,4208268,139663715310400,34097586745,45,LOAD,Demand_Data,0,2182488,0,0
26475,2599792,4208268,139663715598328,34097586815,63,LOAD,Demand_Data,0,2182533,0,0
26476,2600144,4208268,139663715886256,34097586886,18,LOAD,Demand_Data,0,2182578,0,0
26477,2600177,4208268,139663716174184,34097586956,37,LOAD,Demand_Data,0,2182623,0,0
26478,2600180,4208268,139663716462112,34097587026,56,LOAD,Demand_Data,0,2182668,0,0
26479,2600192,4208293,139663716750016,34097587097,11,LOAD,Demand_Data,0,2182720,0,0
26480,2600194,4208268,139663717037968,34097587167,30,LOAD,Demand_Data,0,2182758,0,0
26481,2600537,4208268,139663717325896,34097587237,49,LOAD,Demand_Data,0,2182803,0,0
26482,2600560,4208293,139663717613800,34097587308,3,LOAD,Demand_Data,0,2182855,0,0
26483,2600577,4208293,139663717901728,34097587378,22,LOAD,Demand_Data,0,2182900,0,0
26484,2600585,4208268,139663718189680,34097587448,41,LOAD,Demand_Data,0,2182938,0,0
26485,2600590,4208293,139663718477584,34097587518,60,LOAD,Demand_Data,0,2182990,0,0
26486,2600889,4208268,139663718765536,34097587589,15,LOAD,Demand_Data,0,2183028,0,0
26487,2600911,4208268,139663719053464,34097587659,34,LOAD,Demand_Data,0,2183073,0,0
26488,2600935,4208268,139663719341392,34097587729,53,LOAD,Demand_Data,0,2183118,0,0
26489,2601100,4208268,139663719629320,34097587800,8,LOAD,Demand_Data,0,2183163,0,0
26490,2601124,4208293,139663719917224,34097587870,26,LOAD,Demand_Data,0,2183215,0,0
26491,2601134,4208293,139663720205152,34097587940,45,LOAD,Demand_Data,0,2183260,0,0
26492,2601189,4208268,139663720493104,34097588011,0,LOAD,Demand_Data,0,2183298,0,0
26493,2601218,4208268,139663720781032,34097588081,19,LOAD,Demand_Data,0,2183343,0,0
26494,2601307,4208268,139663721068960,34097588151,38,LOAD,Demand_Data,0,2183388,0,0
26495,2601344,4208268,139663721356888,34097588221,57,LOAD,Demand_Data,0,2183433,0,0
26496,2601781,4208268,139663721644816,34097588292,12,LOAD,Demand_Data,0,2183478,0,0
26497,2601808,4208268,139663721932744,34097588362,31,LOAD,Demand_Data,0,2183523,0,0
26498,2601819,4208268,139663722220672,34097588432,50,LOAD,Demand_Data,0,2183568,0,0
26499,2601835,4208293,139663722508576,34097588503,4,LOAD,Demand_Data,0,2183620,0,0
26500,2601839,4208268,139663722796528,34097588573,23,LOAD,Demand_Data,0,2183658,0,0
26501,2602161,4208268,139663723084456,34097588643,42,LOAD,Demand_Data,0,2183703,0,0
26502,2602193,4208268,139663723372384,34097588713,61,LOAD,Demand_Data,0,2183748,0,0
26503,2602196,4208293,139663723660288,34097588784,16,LOAD,Demand_Data,0,2183800,0,0
26504,2602203,4208268,139663723948240,34097588854,35,LOAD,Demand_Data,0,2183838,0,0
26505,2602229,4208268,139663724236168,34097588924,54,LOAD,Demand_Data,0,2183883,0,0
26506,2602519,4208268,139663724524096,34097588995,9,LOAD,Demand_Data,0,2183928,0,0
26507,2602546,4208293,139663724812000,34097589065,27,LOAD,Demand_Data,0,2183980,0,0
26508,2602566,4208268,139663725099952,34097589135,46,LOAD,Demand_Data,0,2184018,0,0
26509,2602591,4208268,139663725387880,34097589206,1,LOAD,Demand_Data,0,2184063,0,0
26510,2602598,4208268,139663725675808,34097589276,20,LOAD,Demand_Data,0,2184108,0,0
26511,2602935,4208293,139663725963712,34097589346,39,LOAD,Demand_Data,0,2184160,0,0
26512,2602951,4208268,139663726251664,34097589416,58,LOAD,Demand_Data,0,2184198,0,0
26513,2602971,4208298,139663726539576,34097589487,12,LOAD,Demand_Data,0,2184251,0,0
26514,2602985,4208268,139663726827520,34097589557,32,LOAD,Demand_Data,0,2184288,0,0
26515,2602988,4208293,139663727115424,34097589627,50,LOAD,Demand_Data,0,2184340,0,0
26516,2603306,4208268,139663727403376,34097589698,5,LOAD,Demand_Data,0,2184378,0,0
26517,2603336,4208298,139663727691288,34097589768,24,LOAD,Demand_Data,0,2184431,0,0
26518,2603341,4208268,139663727979232,34097589838,43,LOAD,Demand_Data,0,2184468,0,0
26519,2603351,4208268,139663728267160,34097589908,62,LOAD,Demand_Data,0,2184513,0,0
26520,2603357,4208268,139663728555088,34097589979,17,LOAD,Demand_Data,0,2184558,0,0
26521,2603686,4208268,139663728843016,34097590049,36,LOAD,Demand_Data,0,2184603,0,0
26522,2603876,4208268,139663729130944,34097590119,55,LOAD,Demand_Data,0,2184648,0,0
26523,2603900,4208293,139663729418848,34097590190,9,LOAD,Demand_Data,0,2184700,0,0
26524,2603915,4208268,139663729706800,34097590260,28,LOAD,Demand_Data,0,2184738,0,0
26525,2603923,4208268,139663729994728,34097590330,47,LOAD,Demand_Data,0,2184783,0,0
26526,2603926,4208268,139663730282656,34097590401,2,LOAD,Demand_Data,0,2184828,0,0
26527,2604751,4208268,139663730570584,34097590471,21,LOAD,Demand_Data,0,2184873,0,0
26528,2604777,4208268,139663730858512,34097590541,40,LOAD,Demand_Data,0,2184918,0,0
26529,2604800,4208293,139663731146416,34097590611,58,LOAD,Demand_Data,0,2184970,0,0
26530,2604804,4208293,139663731434344,34097590682,13,LOAD,Demand_Data,0,2185015,0,0
26531,2604949,4208268,139663731722296,34097590752,32,LOAD,Demand_Data,0,2185053,0,0
26532,2604972,4208268,139663732010224,34097590822,51,LOAD,Demand_Data,0,2185098,0,0
26533,2605049,4208268,139663732298152,34097590893,6,LOAD,Demand_Data,0,2185143,0,0
26534,2605072,4208268,139663732586080,34097590963,25,LOAD,Demand_Data,0,2185188,0,0
26535,2605549,4208293,139663732873984,34097591033,44,LOAD,Demand_Data,0,2185240,0,0
26536,2605568,4208268,139663733161936,34097591103,63,LOAD,Demand_Data,0,2185278,0,0
26537,2605578,4208268,139663733449864,34097591174,18,LOAD,Demand_Data,0,2185323,0,0
26538,2605583,4208268,139663733737792,34097591244,37,LOAD,Demand_Data,0,2185368,0,0
26539,2605871,4208268,139663734025720,34097591314,55,LOAD,Demand_Data,0,2185413,0,0
26540,2605898,4208306,139663734313640,34097591385,10,LOAD,Demand_Data,0,2185468,0,0
26541,2605914,4208293,139663734601552,34097591455,29,LOAD,Demand_Data,0,2185510,0,0
26542,2605923,4208268,139663734889504,34097591525,48,LOAD,Demand_Data,0,2185548,0,0
26543,2605937,4208293,139663735177408,34097591596,3,LOAD,Demand_Data,0,2185600,0,0
26544,2606286,4208268,139663735465360,34097591666,22,LOAD,Demand_Data,0,2185638,0,0
26545,2606476,4208268,139663735753288,34097591736,41,LOAD,Demand_Data,0,2185683,0,0
26546,2606500,4208293,139663736041192,34097591806,59,LOAD,Demand_Data,0,2185735,0,0
26547,2606513,4208268,139663736329144,34097591877,14,LOAD,Demand_Data,0,2185773,0,0
26548,2606519,4208268,139663736617072,34097591947,33,LOAD,Demand_Data,0,2185818,0,0
26549,2606571,4208268,139663736905000,34097592017,52,LOAD,Demand_Data,0,2185863,0,0
26550,2606742,4208268,139663737192928,34097592088,7,LOAD,Demand_Data,0,2185908,0,0
26551,2606765,4208268,139663737480856,34097592158,26,LOAD,Demand_Data,0,2185953,0,0
26552,2606769,4208268,139663737768784,34097592228,45,LOAD,Demand_Data,0,2185998,0,0
26553,2606928,4208268,139663738056712,34097592299,0,LOAD,Demand_Data,0,2186043,0,0
26554,2606934,4208293,139663738056688,34097592298,63,LOAD,Demand_Data,0,2186050,0,0
26555,2606951,4208268,139663738344640,34097592369,19,LOAD,Demand_Data,0,2186088,0,0
26556,2607366,4208268,139663738632568,34097592439,37,LOAD,Demand_Data,0,2186133,0,0
26557,2607390,4208293,139663738920472,34097592509,56,LOAD,Demand_Data,0,2186185,0,0
26558,2607402,4208268,139663739208424,34097592580,11,LOAD,Demand_Data,0,2186223,0,0
26559,2607410,4208268,139663739496352,34097592650,30,LOAD,Demand_Data,0,2186268,0,0
26560,2607541,4208268,139663739784280,34097592720,49,LOAD,Demand_Data,0,2186313,0,0
26561,2607634,4208268,139663740072208,34097592791,4,LOAD,Demand_Data,0,2186358,0,0
26562,2607659,4208268,139663740360136,34097592861,23,LOAD,Demand_Data,0,2186403,0,0
26563,2607685,4208293,139663740648040,34097592931,41,LOAD,Demand_Data,0,2186455,0,0
26564,2607693,4208293,139663740935968,34097593001,60,LOAD,Demand_Data,0,2186500,0,0
26565,2607749,4208268,139663741223920,34097593072,15,LOAD,Demand_Data,0,2186538,0,0
26566,2607914,4208268,139663741511848,34097593142,34,LOAD,Demand_Data,0,2186583,0,0
26567,2608297,4208268,139663741799776,34097593212,53,LOAD,Demand_Data,0,2186628,0,0
26568,2608339,4208293,139663742087680,34097593283,8,LOAD,Demand_Data,0,2186680,0,0
26569,2608353,4208268,139663742375632,34097593353,27,LOAD,Demand_Data,0,2186718,0,0
26570,2608362,4208268,139663742663560,34097593423,46,LOAD,Demand_Data,0,2186763,0,0
26571,2608371,4208268,139663742951488,34097593494,1,LOAD,Demand_Data,0,2186808,0,0
26572,2608669,4208268,139663743239416,34097593564,19,LOAD,Demand_Data,0,2186853,0,0
26573,2608722,4208268,139663743527344,34097593634,38,LOAD,Demand_Data,0,2186898,0,0
26574,2608746,4208268,139663743815272,34097593704,57,LOAD,Demand_Data,0,2186943,0,0
26575,2608759,4208268,139663744103200,34097593775,12,LOAD,Demand_Data,0,2186988,0,0
26576,2608874,4208268,139663744391128,34097593845,31,LOAD,Demand_Data,0,2187033,0,0
26577,2608903,4208293,139663744679032,34097593915,49,LOAD,Demand_Data,0,2187085,0,0
26578,2609017,4208268,139663744966984,34097593986,5,LOAD,Demand_Data,0,2187123,0,0
26579,2609040,4208268,139663745254912,34097594056,24,LOAD,Demand_Data,0,2187168,0,0
26580,2609055,4208268,139663745542840,34097594126,42,LOAD,Demand_Data,0,2187213,0,0
26581,2609413,4208268,139663745830768,34097594196,61,LOAD,Demand_Data,0,2187258,0,0
26582,2609439,4208293,139663746118672,34097594267,16,LOAD,Demand_Data,0,2187310,0,0
26583,2609445,4208268,139663746406624,34097594337,35,LOAD,Demand_Data,0,2187348,0,0
26584,2609584,4208268,139663746694552,34097594407,54,LOAD,Demand_Data,0,2187393,0,0
26585,2609607,4208268,139663746982480,34097594478,9,LOAD,Demand_Data,0,2187438,0,0
26586,2609681,4208268,139663747270408,34097594548,28,LOAD,Demand_Data,0,2187483,0,0
26587,2609704,4208268,139663747558336,34097594618,47,LOAD,Demand_Data,0,2187528,0,0
26588,2609774,4208268,139663747846264,34097594689,1,LOAD,Demand_Data,0,2187573,0,0
26589,2609896,4208268,139663748134192,34097594759,20,LOAD,Demand_Data,0,2187618,0,0
26590,2609921,4208268,139663748422120,34097594829,39,LOAD,Demand_Data,0,2187663,0,0
26591,2609937,4208293,139663748710024,34097594899,58,LOAD,Demand_Data,0,2187715,0,0
26592,2610331,4208268,139663748997976,34097594970,13,LOAD,Demand_Data,0,2187753,0,0
26593,2610359,4208268,139663749285904,34097595040,32,LOAD,Demand_Data,0,2187798,0,0
26594,2610369,4208268,139663749573832,34097595110,51,LOAD,Demand_Data,0,2187843,0,0
26595,2610383,4208293,139663749861736,34097595181,5,LOAD,Demand_Data,0,2187895,0,0
26596,2610388,4208293,139663750149664,34097595251,24,LOAD,Demand_Data,0,2187940,0,0
26597,2610694,4208268,139663750437616,34097595321,43,LOAD,Demand_Data,0,2187978,0,0
26598,2610749,4208268,139663750725544,34097595391,62,LOAD,Demand_Data,0,2188023,0,0
26599,2610772,4208293,139663751013448,34097595462,17,LOAD,Demand_Data,0,2188075,0,0
26600,2610892,4208268,139663751301400,34097595532,36,LOAD,Demand_Data,0,2188113,0,0
26601,2610908,4208293,139663751589304,34097595602,54,LOAD,Demand_Data,0,2188165,0,0
26602,2610964,4208268,139663751877256,34097595673,10,LOAD,Demand_Data,0,2188203,0,0
26603,2611028,4208268,139663752165184,34097595743,29,LOAD,Demand_Data,0,2188248,0,0
26604,2611051,4208268,139663752453112,34097595813,47,LOAD,Demand_Data,0,2188293,0,0
26605,2611404,4208268,139663752741040,34097595884,2,LOAD,Demand_Data,0,2188338,0,0
26606,2611431,4208268,139663753028968,34097595954,21,LOAD,Demand_Data,0,2188383,0,0
26607,2611437,4208268,139663753316896,34097596024,40,LOAD,Demand_Data,0,2188428,0,0
26608,2611810,4208268,139663753604824,34097596094,59,LOAD,Demand_Data,0,2188473,0,0
26609,2611824,4208268,139663753892752,34097596165,14,LOAD,Demand_Data,0,2188518,0,0
26610,2611841,4208268,139663754180680,34097596235,33,LOAD,Demand_Data,0,2188563,0,0
26611,2611843,4208268,139663754468608,34097596305,52,LOAD,Demand_Data,0,2188608,0,0
26612,2611857,4208268,139663754756536,34097596376,6,LOAD,Demand_Data,0,2188653,0,0
26613,2612171,4208268,139663755044464,34097596446,25,LOAD,Demand_Data,0,2188698,0,0
26614,2612361,4208268,139663755332392,34097596516,44,LOAD,Demand_Data,0,2188743,0,0
26615,2612385,4208268,139663755620320,34097596586,63,LOAD,Demand_Data,0,2188788,0,0
26616,2612398,4208268,139663755908248,34097596657,18,LOAD,Demand_Data,0,2188833,0,0
26617,2612400,4208268,139663756196176,34097596727,37,LOAD,Demand_Data,0,2188878,0,0
26618,2612459,4208268,139663756484104,34097596797,56,LOAD,Demand_Data,0,2188923,0,0
26619,2612646,4208268,139663756772032,34097596868,11,LOAD,Demand_Data,0,2188968,0,0
26620,2612671,4208268,139663757059960,34097596938,29,LOAD,Demand_Data,0,2189013,0,0
26621,2612677,4208293,139663757347864,34097597008,48,LOAD,Demand_Data,0,2189065,0,0
26622,2612687,4208268,139663757635816,34097597079,3,LOAD,Demand_Data,0,2189103,0,0
26623,2612742,4208268,139663757923744,34097597149,22,LOAD,Demand_Data,0,2189148,0,0
26624,2613319,4208268,139663758211672,34097597219,41,LOAD,Demand_Data,0,2189193,0,0
26625,2613342,4208293,139663758499576,34097597289,59,LOAD,Demand_Data,0,2189245,0,0
26626,2613359,4208293,139663758787504,34097597360,14,LOAD,Demand_Data,0,2189290,0,0
26627,2613361,4208268,139663759075456,34097597430,34,LOAD,Demand_Data,0,2189328,0,0
26628,2613370,4208268,139663759363384,34097597500,52,LOAD,Demand_Data,0,2189373,0,0
26629,2613677,4208268,139663759651312,34097597571,7,LOAD,Demand_Data,0,2189418,0,0
26630,2613702,4208268,139663759939240,34097597641,26,LOAD,Demand_Data,0,2189463,0,0
26631,2613717,4208293,139663760227144,34097597711,45,LOAD,Demand_Data,0,2189515,0,0
26632,2613723,4208268,139663760515096,34097597782,0,LOAD,Demand_Data,0,2189553,0,0
26633,2613809,4208268,139663760803024,34097597852,19,LOAD,Demand_Data,0,2189598,0,0
26634,2613954,4208268,139663761090952,34097597922,38,LOAD,Demand_Data,0,2189643,0,0
26635,2613982,4208298,139663761378864,34097597992,56,LOAD,Demand_Data,0,2189696,0,0
26636,2613987,4208293,139663761666784,34097598063,11,LOAD,Demand_Data,0,2189740,0,0
26637,2614304,4208268,139663761954736,34097598133,30,LOAD,Demand_Data,0,2189778,0,0
26638,2614311,4208369,139663760515064,34097597781,63,LOAD,Demand_Data,0,2189575,0,0
26639,2614330,4208268,139663762242664,34097598203,49,LOAD,Demand_Data,0,2189823,0,0
26640,2614492,4208268,139663762530592,34097598274,4,LOAD,Demand_Data,0,2189868,0,0
26641,2614513,4208268,139663762818520,34097598344,23,LOAD,Demand_Data,0,2189913,0,0
26642,2614519,4208268,139663763106448,34097598414,42,LOAD,Demand_Data,0,2189958,0,0
26643,2614582,4208268,139663763394376,34097598484,61,LOAD,Demand_Data,0,2190003,0,0
26644,2614605,4208268,139663763682304,34097598555,16,LOAD,Demand_Data,0,2190048,0,0
26645,2614709,4208268,139663763970232,34097598625,34,LOAD,Demand_Data,0,2190093,0,0
26646,2614732,4208268,139663764258160,34097598695,53,LOAD,Demand_Data,0,2190138,0,0
26647,2614758,4208268,139663764546088,34097598766,8,LOAD,Demand_Data,0,2190183,0,0
26648,2615254,4208268,139663764834016,34097598836,27,LOAD,Demand_Data,0,2190228,0,0
26649,2615273,4208293,139663765121920,34097598906,46,LOAD,Demand_Data,0,2190280,0,0
26650,2615290,4208268,139663765409872,34097598977,1,LOAD,Demand_Data,0,2190318,0,0
26651,2615293,4208293,139663765697776,34097599047,19,LOAD,Demand_Data,0,2190370,0,0
26652,2615298,4208268,139663765985728,34097599117,39,LOAD,Demand_Data,0,2190408,0,0
26653,2615574,4208268,139663766273656,34097599187,57,LOAD,Demand_Data,0,2190453,0,0
26654,2615597,4208268,139663766561584,34097599258,12,LOAD,Demand_Data,0,2190498,0,0
26655,2615623,4208268,139663766849512,34097599328,31,LOAD,Demand_Data,0,2190543,0,0
26656,2615631,4208293,139663767137416,34097599398,50,LOAD,Demand_Data,0,2190595,0,0
26657,2615644,4208293,139663767425344,34097599469,5,LOAD,Demand_Data,0,2190640,0,0
26658,2615989,4208268,139663767713296,34097599539,24,LOAD,Demand_Data,0,2190678,0,0
26659,2616014,4208293,139663768001200,34097599609,42,LOAD,Demand_Data,0,2190730,0,0
26660,2616032,4208293,139663768289128,34097599679,61,LOAD,Demand_Data,0,2190775,0,0
26661,2616197,4208268,139663768577080,34097599750,16,LOAD,Demand_Data,0,2190813,0,0
26662,2616220,4208293,139663768864984,34097599820,35,LOAD,Demand_Data,0,2190865,0,0
26663,2616686,4208268,139663769152936,34097599890,54,LOAD,Demand_Data,0,2190903,0,0
26664,2616710,4208268,139663769440864,34097599961,9,LOAD,Demand_Data,0,2190948,0,0
26665,2616837,4208268,139663769728792,34097600031,28,LOAD,Demand_Data,0,2190993,0,0
26666,2616851,4208268,139663770016720,34097600101,47,LOAD,Demand_Data,0,2191038,0,0
26667,2617335,4208268,139663770304648,34097600172,2,LOAD,Demand_Data,0,2191083,0,0
26668,2617358,4208268,139663770592576,34097600242,21,LOAD,Demand_Data,0,2191128,0,0
26669,2617373,4208268,139663770880504,34097600312,39,LOAD,Demand_Data,0,2191173,0,0
26670,2617375,4208293,139663771168408,34097600382,58,LOAD,Demand_Data,0,2191225,0,0
26671,2617384,4208268,139663771456360,34097600453,13,LOAD,Demand_Data,0,2191263,0,0
26672,2617684,4208268,139663771744288,34097600523,32,LOAD,Demand_Data,0,2191308,0,0
26673,2617703,4208268,139663772032216,34097600593,51,LOAD,Demand_Data,0,2191353,0,0
26674,2617720,4208268,139663772320144,34097600664,6,LOAD,Demand_Data,0,2191398,0,0
26675,2617721,4208268,139663772608072,34097600734,25,LOAD,Demand_Data,0,2191443,0,0
26676,2617734,4208268,139663772896000,34097600804,44,LOAD,Demand_Data,0,2191488,0,0
26677,2618041,4208268,139663773183928,34097600874,62,LOAD,Demand_Data,0,2191533,0,0
26678,2618094,4208268,139663773471856,34097600945,17,LOAD,Demand_Data,0,2191578,0,0
26679,2618121,4208268,139663773759784,34097601015,36,LOAD,Demand_Data,0,2191623,0,0
26680,2618134,4208268,139663774047712,34097601085,55,LOAD,Demand_Data,0,2191668,0,0
26681,2618139,4208268,139663774335640,34097601156,10,LOAD,Demand_Data,0,2191713,0,0
26682,2618434,4208268,139663774623568,34097601226,29,LOAD,Demand_Data,0,2191758,0,0
26683,2618458,4208293,139663774911472,34097601296,47,LOAD,Demand_Data,0,2191810,0,0
26684,2618491,4208268,139663775199424,34097601367,3,LOAD,Demand_Data,0,2191848,0,0
26685,2618524,4208268,139663775487352,34097601437,21,LOAD,Demand_Data,0,2191893,0,0
26686,2618526,4208293,139663775775256,34097601507,40,LOAD,Demand_Data,0,2191945,0,0
26687,2618859,4208268,139663776063208,34097601577,59,LOAD,Demand_Data,0,2191983,0,0
26688,2618888,4208268,139663776351136,34097601648,14,LOAD,Demand_Data,0,2192028,0,0
26689,2618896,4208268,139663776639064,34097601718,33,LOAD,Demand_Data,0,2192073,0,0
26690,2618900,4208268,139663776926992,34097601788,52,LOAD,Demand_Data,0,2192118,0,0
26691,2618919,4208268,139663777214920,34097601859,7,LOAD,Demand_Data,0,2192163,0,0
26692,2619211,4208268,139663777502848,34097601929,26,LOAD,Demand_Data,0,2192208,0,0
26693,2619236,4208268,139663777790776,34097601999,44,LOAD,Demand_Data,0,2192253,0,0
26694,2619257,4208268,139663778078704,34097602069,63,LOAD,Demand_Data,0,2192298,0,0
26695,2619267,4208293,139663778366608,34097602140,18,LOAD,Demand_Data,0,2192350,0,0
26696,2619276,4208293,139663778654536,34097602210,37,LOAD,Demand_Data,0,2192395,0,0
26697,2619624,4208293,139663778942464,34097602280,56,LOAD,Demand_Data,0,2192440,0,0
26698,2619641,4208268,139663779230416,34097602351,11,LOAD,Demand_Data,0,2192478,0,0
26699,2619816,4208268,139663779518344,34097602421,30,LOAD,Demand_Data,0,2192523,0,0
26700,2619841,4208268,139663779806272,34097602491,49,LOAD,Demand_Data,0,2192568,0,0
26701,2619848,4208268,139663780094200,34097602562,3,LOAD,Demand_Data,0,2192613,0,0
26702,2619862,4208268,139663780382128,34097602632,22,LOAD,Demand_Data,0,2192658,0,0
26703,2619910,4208268,139663780670056,34097602702,41,LOAD,Demand_Data,0,2192703,0,0
